lwnver:2019-10-10T14:14:21.175510Z
a#0 189640.0000000009 ROOT
a#01231198 1.0
a#02875582 1.0
a#02451733 1.0
a#00212640 1.0
a#01601848 1.0
a#00724179 34.5
a#00679540 1.0
a#00739399 1.0
a#02638319 1.0
a#L7761100 1.0
a#02852068 1.0
a#02059457 1.0
a#00515255 1.0
a#00760191 1.0
a#02289057 1.0
a#02423954 1.3333333333333333
a#00891335 1.0
a#02326205 1.0
a#01756511 1.0
a#01479762 1.0
a#01403248 1.0
a#02459146 1.0
a#00461379 1.0
a#01448767 1.0
a#00982771 1.0
a#02783344 1.0
a#02610837 1.0
a#01654814 1.0
a#02047172 1.0
a#02730936 1.0
a#02154289 1.0
a#00100602 1.0
a#02517560 1.0
a#01704265 10935.666666666666
a#02132447 1.0
a#01856328 1.0
a#02428719 1.0
a#00504225 1.0
a#01849351 1.0
a#02642490 1.0
a#01535864 1.0
a#00839648 1.0
a#01045675 1.0
a#02578079 1.0
a#02808570 1.0
a#00953682 1.0
a#00694512 1.0
a#01909135 1.0
a#01070972 1.0
a#02297174 1.0
a#00258010 1.0
a#02574745 1.0
a#02796795 1.0
a#02134016 1.0
a#01218234 1.0
a#00213986 2.0
a#01489680 1.0
a#02673222 1.0
a#00992972 1.0
a#01775769 6.833333333333333
a#02841475 1.0
a#00650271 1.0
a#02189654 1.0
a#02499930 1.0
a#00170222 1.0
a#00071267 1.0
a#01238123 1.0
a#02252092 1.0
a#00532499 1.0
a#01637759 1.0
a#02399486 1.0
a#02475110 1.0
a#00458472 1.0
a#00734694 1.0
a#01310388 1.0
a#00748126 1.0
a#01555193 1.0
a#01770171 1.0
a#02056073 1.0
a#00168574 1.0
a#00582626 1.0
a#02571287 1.0
a#02532770 1.0
a#01180352 1.0
a#02714587 1.0
a#00333137 1.0
a#00550988 33.5
a#01248777 1.0
a#01975238 1.0
a#02803043 1.0
a#01022050 1.0
a#00532729 1.0
a#02800368 1.0
a#00235215 2.333333333333333
a#01988311 1.0
a#02738257 1.0
a#02842603 1.0
a#01587804 35.333333333333336
a#01837971 1.0
a#01032032 1.0
a#00556568 1.0
a#00607793 1.0
a#01201464 1.0
a#01856994 2.0
a#02075679 1.0
a#00805937 1.0
a#01793221 18.333333333333332
a#02767990 1.0
a#00220119 1.0
a#01559282 1.3333333333333333
a#01142160 1.0
a#02561621 1.0
a#00693323 1.0
a#02272701 1.0
a#02629044 1.0
a#00049270 12.666666666666666
a#02626478 1.0
a#02562409 1.0
a#02298599 1.0
a#01457805 1.0
a#00488491 1.0
a#01886107 1.0
a#00627092 1.0
a#01075256 1.0
a#00409838 1.0
a#02598044 1.0
a#02277686 1.0
a#01135766 1.0
a#02561362 1.0
a#02664059 1.0
a#L2764372 1.0
a#00525579 1.0
a#01501200 1.0
a#01330877 1.0
a#00595155 1.0
a#00678572 1.0
a#00491784 1.0
a#01947972 7.333333333333334
a#02657614 1.0
a#01097922 272.83333333333337
a#02635913 1.0
a#01004304 1.0
a#02706299 1.0
a#00500716 15.333333333333332
a#00635556 1.0
a#02058577 16.0
a#02182526 1.0
a#00064029 1.0
a#02211334 1.0
a#00501916 1.0
a#00776394 1.0
a#02874800 1.0
a#00554548 1.0
a#00824936 1.0
a#01126552 1.0
a#02083821 1.0
a#01456517 1.0
a#00973031 1.0
a#00791573 2.333333333333333
a#01225426 1.0
a#00607079 2.0
a#02007520 1.0
a#L3648460 1.0
a#01435948 1.0
a#00951390 1.0
a#01018906 1.0
a#02092226 1.0
a#00559995 1.0
a#02040063 1.0
a#00288489 23.333333333333332
a#01066115 1.0
a#01019544 1.0
a#02782417 1.0
a#01898852 1.0
a#01914200 1.0
a#00182028 1.0
a#00030424 1.0
a#01861920 1.0
a#02223156 1.0
a#00171253 1.0
a#00675196 1.0
a#02488503 1.0
a#00764616 1.0
a#01542257 1.0
a#02130642 1.0
a#01306960 1.0
a#01058041 1.0
a#01252520 1.0
a#00960267 1.0
a#01677804 1.0
a#02244428 2.333333333333333
a#02736771 1.0
a#01354886 211.0
a#00227629 1.0
a#02482958 1.0
a#02187767 1.0
a#00614627 1.0
a#01130706 1.0
a#00749719 1.0
a#01939453 1.0
a#02726079 1.0
a#02512530 1.0
a#02132300 1.0
a#01585840 1.0
a#00559052 1.0
a#L5447060 1.0
a#01132508 1.0
a#02833093 2.0
a#00158104 2.0
a#01909299 1.0
a#02689089 1.0
a#01344765 1.0
a#02459027 20.0
a#01449010 1.0
a#00432808 1.0
a#02133892 1.0
a#01979636 1.0
a#02802076 1.0
a#00741314 1.0
a#00678141 2.0
a#02335089 1.9999999999999998
a#01511652 1.0
a#01265638 1.0
a#01208520 1.0
a#00056559 1.0
a#00019589 1.0
a#02186517 1.0
a#01823892 1.0
a#02750888 1.0
a#01444657 1.0
a#02378841 1.0
a#01070707 1.0
a#01144205 40.66666666666667
a#02024843 1.0
a#02149989 1.0
a#00940482 3.3333333333333335
a#00983119 1.0
a#02302850 1.0
a#01184248 1.0
a#01427374 7.0
a#00326038 1.0
a#00645371 1.0
a#02502314 1.0
a#01774035 1.0
a#00761692 1.0
a#02709845 1.0
a#02885243 1.0
a#01320313 1.0
a#00166278 1.0
a#02665623 1.0
a#01003621 1.0
a#01132284 1.0
a#02787085 1.0
a#02059313 1.0
a#02791259 1.0
a#02770473 1.0
a#02528365 1.0
a#02511054 1.0
a#01620071 1.0
a#02786653 1.0
a#00233687 1.0
a#01613368 1.0
a#00107834 1.0
a#00144604 3.0
a#01745491 1.0
a#00010710 1.0
a#01059335 1.0
a#02172775 1.0
a#01383040 1.0
a#00152126 1.0
a#00078831 1.0
a#01280193 1.0
a#02190424 1.0
a#02586827 1.0
a#00118179 2.666666666666667
a#00033345 1.0
a#01790261 771.0
a#00538149 1.0
a#02044494 1.0
a#00319977 1.0
a#02357367 1.0
a#01834858 1.0
a#01690209 1.0
a#02707394 1.0
a#00118440 1.0
a#02038545 1.0
a#02022747 1.0
a#02042796 1.0
a#02699729 1.0
a#02805308 1.0
a#02779438 1.0
a#01465711 1.3333333333333333
a#01411736 1.0
a#02694027 1.0
a#00217382 1.0
a#01169462 1.0
a#02002773 1.0
a#01306763 1.0
a#00933465 1.0
a#01921502 1.3333333333333333
a#00414420 1.6666666666666665
a#02061350 1.0
a#00310025 1.0
a#01788190 49.333333333333336
a#00125249 1.0
a#01086763 1.0
a#02057322 1.0
a#00189585 1.0
a#02549609 1.0
a#00885453 1.0
a#00242585 1.0
a#02689540 1.0
a#01117744 1.6666666666666665
a#00932064 1.0
a#02845695 1.0
a#00368453 1.0
a#02831730 1.0
a#01461587 1.0
a#02671693 1.0
a#02847407 1.0
a#02500161 1.0
a#02347493 1.0
a#00889472 1.0
a#00746419 1.0
a#L7741829 1.0
a#00854098 1.0
a#01846136 39.0
a#02522160 1.0
a#00286254 1.0
a#01756978 1.0
a#02494058 1.0
a#02746772 1.0
a#00981613 1.0
a#01250441 1.0
a#00078617 1.0
a#02356065 1.0
a#02249186 2.333333333333333
a#02010498 1.0
a#02718161 1.0
a#01249150 1.0
a#02659602 1.0
a#02371931 1.0
a#02605216 1.5
a#00101844 1.0
a#01586070 1.0
a#00084508 1.0
a#01783086 1.0
a#00572621 1.0
a#01734525 1.0
a#01091188 1.0
a#00184490 3.9999999999999996
a#02231762 8.333333333333332
a#00606821 1.0
a#02325596 1.0
a#02114682 1.0
a#02035994 1.0
a#01260719 3.0
a#02633357 1.0
a#02469909 1.0
a#02376874 1.0
a#02688918 1.0
a#01202570 1.0
a#00219653 1.0
a#00678047 1.0
a#01160734 13.333333333333332
a#02146089 1.0
a#00254527 5.666666666666667
a#02775310 1.0
a#00035404 3.333333333333333
a#01396780 1.0
a#00439827 1.0
a#L5748007 6.0
a#02424763 1.0
a#00685860 1.0
a#01171964 1.0
a#00366783 1.0
a#01655250 1.0
a#00050053 1.0
a#02366313 1.0
a#02245649 1.0
a#02851129 1.0
a#00344738 1.0
a#00591692 1.0
a#00087506 1.0
a#01397113 1.0
a#01517699 1.0
a#00126519 1.0
a#02748434 1.0
a#02562157 1.0
a#02122255 1.0
a#00307170 1.3333333333333333
a#01597669 1.0
a#02809950 1.0
a#01463795 1.0
a#02730831 1.0
a#02761084 1.0
a#02759472 1.0
a#02101182 1.0
a#00252904 1.0
a#01779845 1.0
a#02219743 1.0
a#02755867 1.0
a#02674753 1.0
a#02209052 1.0
a#00944702 1.3333333333333333
a#00301595 1.0
a#02850928 1.0
a#00727034 1.0
a#02695147 19.0
a#02194828 1.0
a#02271685 1.0
a#02726524 1.0
a#01446132 1.0
a#00194690 5.5
a#00180339 1.0
a#00963916 1.0
a#01942369 1.0
a#02147376 1.0
a#02853933 1.0
a#02858735 1.0
a#00946669 1.0
a#00521009 91.33333333333334
a#01736707 2.666666666666667
a#01048774 1.0
a#00106171 1.0
a#01614932 1.0
a#01377708 1.0
a#00084889 1.0
a#00763449 1.0
a#01647866 1.0
a#02134644 1.0
a#00458015 1.0
a#00300907 1.0
a#02640905 1.0
a#02193450 1.0
a#02714259 1.0
a#01758505 1.0
a#00627965 1.0
a#02668430 1.0
a#01158900 1.0
a#01293405 1.0
a#00433925 1.0
a#02440005 1.0
a#02644844 1.0
a#02310049 1.0
a#02072513 1.6666666666666665
a#01813651 1.0
a#00267210 1.0
a#01275018 1.0
a#01192687 11.333333333333334
a#02139624 1.0
a#01146860 1.0
a#00232560 1.0
a#02008120 1.0
a#01990241 1.0
a#00985649 5.666666666666667
a#01841402 1.0
a#01971546 1.0
a#02554688 1.0
a#00175561 1.0
a#01013801 373.33333333333337
a#01560095 1.0
a#01824283 1.0
a#01017596 1.0
a#02690673 1.0
a#02834071 1.0
a#01968474 1.0
a#02601756 1.0
a#02515142 1.0
a#02753417 1.0
a#01980526 1.0
a#01534726 1.0
a#02793581 1.0
a#02537192 1.0
a#02094694 1.0
a#00635391 1.0
a#01385568 1.0
a#02520372 1.0
a#00558150 1.0
a#01911535 1.0
a#00370667 1.0
a#02312214 1.0
a#00162772 1.0
a#00299678 1.6666666666666665
a#01420662 1.0
a#00315479 1.0
a#01185203 1.0
a#02736884 1.0
a#01673330 1.0
a#02611269 1.0
a#02871410 1.0
a#00435879 1.0
a#00150889 1.0
a#00736694 1.0
a#02723813 1.0
a#02547940 1.0
a#01168321 1.0
a#00997001 1.0
a#02644241 1.0
a#01685681 1.0
a#01450210 1.0
a#00659233 1.0
a#00836427 1.0
a#01371244 1.3333333333333333
a#01334171 1.0
a#02415661 1.0
a#01106640 1.0
a#01708902 1.0
a#00532011 1.0
a#01680937 1.5
a#01473781 1.0
a#01090843 1.3333333333333333
a#01202958 13.666666666666668
a#02550660 1.0
a#00033206 50.333333333333336
a#02486376 1.0
a#02622245 1.0
a#00385197 1.0
a#01572833 1.0
a#02501555 1.0
a#L6965197 1.0
a#00415132 1.0
a#01647341 1.0
a#02347811 1.0
a#00165658 1.0
a#00557893 1.0
a#01088042 1.0
a#00024173 1.0
a#01896627 1.0
a#00544747 1.0
a#02004057 45.666666666666664
a#02477141 1.0
a#00309802 1.0
a#00762363 1.0
a#00234396 1.0
a#02707976 1.0
a#01030015 1.0
a#00504354 1.0
a#00027440 1.0
a#00616483 1.0
a#02082390 1.0
a#00545362 1.0
a#00941191 1.0
a#00432675 45.333333333333336
a#01680104 1.0
a#02525299 1.0
a#01995912 1.0
a#00289815 1.0
a#00824313 1.0
a#01803456 2.0
a#00562039 212.66666666666666
a#01680772 33.0
a#02044927 1.0
a#00087840 1.0
a#00375949 1.0
a#02120169 1.0
a#02144538 1.0
a#02611780 1.0
a#01871755 1.3333333333333333
a#01979545 1.0
a#00187286 1.0
a#01567385 1.0
a#00829630 1.0
a#02574606 1.0
a#00332576 1.0
a#00579216 1.0
a#02361456 1.0
a#L6094734 1.0
a#00716649 1.0
a#00311918 1.0
a#00950696 1.0
a#L8137451 1.0
a#01658377 1.0
a#01601186 1.0
a#02110384 1.0
a#00513289 1.0
a#00035051 1.6666666666666665
a#01203146 8.0
a#02498141 1.0
a#02178742 1.0
a#00156346 1.0
a#01466283 1.0
a#00460554 1.0
a#01309360 1.0
a#02298114 20.0
a#01989495 3.0
a#01247049 1.0
a#02794386 1.0
a#02846765 1.0
a#01523975 285.5
a#01106562 1.0
a#01495166 5.0
a#00779025 9.666666666666666
a#02698891 1.0
a#00158252 1.0
a#01533059 1.0
a#L5383819 1.0
a#02379045 1.0
a#00094341 1.0
a#L4988430 1.0
a#00187159 1.0
a#02255650 1.0
a#02857378 1.0
a#00275515 4.333333333333334
a#01296769 1.0
a#02820405 1.0
a#02267326 1.0
a#00455774 2.0
a#02307412 18.833333333333336
a#02478540 1.0
a#02542410 1.0
a#01560732 1.0
a#01146514 1.0
a#00684249 1.0
a#02483794 1.0
a#00846840 1.0
a#02527394 1.0
a#02542706 1.0
a#01759588 1.0
a#01857122 1.0
a#01130499 1.0
a#02737574 1.0
a#01439238 1.0
a#00393055 1.0
a#00289135 29.666666666666664
a#02546684 1.0
a#02663712 1.0
a#01302469 1.0
a#02097268 1.0
a#L8503540 1.0
a#00247843 1.0
a#02201532 1.0
a#00045137 1.0
a#L9095394 1.0
a#02740572 1.0
a#02084919 1.0
a#00583893 1.0
a#02109503 1.0
a#01510513 1.0
a#00845818 1.0
a#01068914 1.0
a#01840144 1.0
a#00278681 1.0
a#01238412 1.0
a#00689359 1.3333333333333333
a#00128825 1.0
a#02499554 1.0
a#02286550 1.0
a#00800347 1.0
a#L8474341 1.0
a#02566099 1.0
a#00696321 1.0
a#02356397 1.0
a#02756682 1.0
a#01884027 1.0
a#02040539 1.0
a#01556277 1.0
a#01888932 1.0
a#00806562 1.0
a#01920887 1.0
a#02290342 1.0
a#00494368 1.0
a#L1008596 1.0
a#L6186417 1.0
a#01678209 68.66666666666664
a#02446577 1.0
a#00620345 1.0
a#02327192 1.0
a#00035535 1.0
a#01898378 1.0
a#L4912683 1.0
a#L5126222 1.0
a#02235201 1.0
a#00922866 1.0
a#00291788 1.0
a#01090656 1.0
a#00921012 1.0
a#02258152 1.0
a#00872539 1.0
a#02570685 1.0
a#01300392 1.0
a#01111445 1.0
a#01077535 1.3333333333333333
a#00110364 1.0
a#02829792 1.0
a#00986373 3.0
a#00761445 145.0
a#01437214 1.0
a#01677244 1.9999999999999998
a#02035198 125.33333333333333
a#01829069 1.0
a#02043991 1.0
a#02084666 1.0
a#00319538 1.0
a#02658995 1.0
a#02449063 1.0
a#00872382 1.0
a#L4780667 1.0
a#02075954 1.0
a#01055799 1.0
a#01476421 3.0
a#01266819 1.0
a#00414962 1.0
a#02214221 17.666666666666664
a#02464962 1.0
a#02314539 49.00000000000001
a#02566729 1.0
a#01804974 1.0
a#01568837 1.0
a#02771480 1.0
a#00299875 1.0
a#01742868 1.0
a#02723905 1.0
a#02111041 1.0
a#02164872 1.0
a#00270952 1.0
a#01368313 1.0
a#01372010 1.0
a#02732736 1.0
a#01046993 1.0
a#00789066 1.0
a#02551961 1.0
a#00464296 1.3333333333333333
a#00175257 1.0
a#02514721 1.0
a#02527670 1.0
a#01719536 1.0
a#02548965 1.0
a#00134751 1.3333333333333333
a#01373145 1.0
a#00114496 1.0
a#00549588 9.0
a#01910445 1.0
a#01034038 1.0
a#02380184 1.0
a#01769893 1.0
a#00310673 1.0
a#02709632 1.0
a#00820032 1.0
a#00286856 1.0
a#02054598 1.0
a#00539231 1.0
a#02149335 1.0
a#02455793 1.0
a#02190617 1.0
a#00154942 1.0
a#00571902 27.333333333333332
a#02391401 1.0
a#01822236 1.0
a#02033301 1.0
a#00735215 1.0
a#01175044 5.333333333333333
a#02632043 1.0
a#01703147 1.0
a#00330582 1.0
a#00791287 1.0
a#00205762 1.0
a#01521837 1.0
a#02662018 1.0
a#02741651 1.0
a#00619212 1.0
a#02831950 1.0
a#02599896 1.0
a#02758869 1.0
a#00416695 1.0
a#02033182 1.0
a#00488247 12.333333333333334
a#00460080 1.0
a#02840717 1.0
a#02830346 1.0
a#00133726 1.0
a#00906956 1.0
a#02786997 1.0
a#01568151 1.0
a#00254070 1.0
a#00498295 1.0
a#02304688 1.0
a#01619451 1.0
a#00673063 1.0
a#00335445 1.0
a#01554815 1.6666666666666665
a#01890280 1.0
a#02664590 1.0
a#00848860 1.0
a#02636956 1.0
a#00992255 3.666666666666667
a#00918323 1.0
a#00958620 1.0
a#02849404 1.0
a#00339582 1.0
a#01033467 1.0
a#02002844 1.0
a#00479936 1.0
a#01603564 1.0
a#01299603 1.3333333333333333
a#00444669 1.0
a#01549824 1.0
a#02725624 1.0
a#00640861 1.0
a#01849739 1.0
a#01592205 1.0
a#00183520 1.0
a#01010877 1.0
a#02682559 1.0
a#02008784 1.0
a#02147750 1.0
a#00105482 1.0
a#02058068 1.0
a#02355916 1.0
a#00542225 1.0
a#02049678 1.0
a#01211415 1.0
a#01600940 1.0
a#00372697 1.0
a#00913884 1.0
a#02090222 1.0
a#02619163 1.0
a#00259633 1.0
a#01221172 1.0
a#02604217 1.0
a#00390129 1.0
a#01608006 1.0
a#02765058 1.0
a#02589791 1.0
a#02176014 1.0
a#02246374 1.0
a#01005622 1.0
a#01092969 1.0
a#00157439 1.0
a#01145757 1.0
a#00728026 1.0
a#01432242 1.0
a#02111184 1.3333333333333333
a#00819925 1.0
a#02839433 1.0
a#00370515 1.0
a#00768352 1.0
a#00284051 1.0
a#02843913 1.0
a#01620290 1.0
a#02758412 1.0
a#L7994145 2.0
a#00802546 1.0
a#02458877 1.6666666666666665
a#00417791 1.0
a#02186217 1.0
a#01749868 1.0
a#01219236 1.0
a#01562372 26.5
a#01653379 1.0
a#00790031 1.0
a#01612036 1.0
a#02733115 1.0
a#00108062 1.0
a#01649395 1.0
a#02099687 1.0
a#02586007 1.0
a#01720635 311.5
a#02475019 1.0
a#02480906 1.0
a#00606687 1.0
a#02686400 1.0
a#01331049 1.0
a#02542998 1.0
a#01021362 1.0
a#01235541 1.0
a#01583757 1.0
a#00915985 1.0
a#00449829 1.0
a#00227157 1.0
a#01917241 1.0
a#01631951 1.0
a#02720294 1.0
a#01207270 932.3333333333334
a#00815625 1.0
a#02038722 1.0
a#01464179 1.0
a#L7379580 1.0
a#00353838 1.0
a#00541843 1.0
a#00034138 1.0
a#00045690 1.0
a#02612091 1.0
a#02331809 1.0
a#02474548 1.0
a#00076892 32.66666666666667
a#02212642 1.0
a#01883879 1.0
a#02705522 62.666666666666664
a#01402839 1.0
a#01855095 1.0
a#01983147 1.0
a#00193234 1.0
a#02109385 1.0
a#00792648 1.0
a#01492370 1.0
a#01883050 1.0
a#00850256 1.0
a#01107950 1.0
a#02497521 1.0
a#00772575 1.0
a#00648360 1.0
a#01103580 3.0
a#00192291 1.0
a#02863743 1.0
a#02686944 1.0
a#00908290 1.0
a#02018586 1.0
a#01742318 20.0
a#02354753 1.0
a#02006861 1.6666666666666665
a#02357220 27.33333333333333
a#02854550 1.0
a#02747446 1.0
a#00198756 1.0
a#02866355 1.0
a#00753280 1.0
a#00588063 1.0
a#01446985 1.0
a#00843640 1.3333333333333333
a#01933455 1.0
a#00806435 1.0
a#00996248 1.0
a#01700618 1.0
a#01075597 1.0
a#02739295 1.0
a#00561486 1.0
a#00886119 1.0
a#00486795 2.0
a#00756209 13.0
a#02412248 1.0
a#02864013 1.0
a#01104627 1.0
a#02190940 1.0
a#02793011 1.0
a#02439800 13.5
a#02703391 1.0
a#01942615 1.0
a#01287793 1.0
a#01151299 4.5
a#00806061 1.0
a#00736120 1.0
a#02307578 19.5
a#01939902 1.0
a#00822609 6.0
a#00089010 1.0
a#01831163 1.0
a#00584445 1.0
a#01552132 1.0
a#01889777 1.0
a#01061579 1.0
a#00840779 1.0
a#00417100 1.0
a#00018039 1.0
a#00457820 1.0
a#00284822 1.0
a#01326938 1.0
a#00100699 21.333333333333332
a#02367379 1.0
a#01036446 1.0
a#02365628 1.0
a#00208838 1.0
a#00521782 1.0
a#L4700171 1.0
a#01507020 3.6666666666666665
a#02470723 1.0
a#00224799 1.0
a#02402704 1.0
a#01197463 1.0
a#02487900 1.0
a#02214837 19.666666666666668
a#00176142 1.0
a#00659470 1.0
a#01972894 55.0
a#01352161 1.0
a#01115042 1.0
a#01349861 1.0
a#01518826 1.0
a#00481645 167.66666666666669
a#01796235 1.0
a#02412504 1.0
a#00159497 1.0
a#01458574 1.0
a#01317606 1.0
a#02620379 1.0
a#01196595 1.0
a#01939062 2.0
a#00877008 1.0
a#02770629 1.0
a#02062857 1.0
a#01432115 1.0
a#02283993 1.0
a#00917550 3.0
a#02788428 1.0
a#L5577476 54.0
a#02197942 1.0
a#01656170 1.0
a#02543733 1.0
a#02001022 1.0
a#02665357 1.0
a#02409421 1.0
a#02727539 1.0
a#00881493 1.0
a#00785736 19.666666666666668
a#02497671 1.0
a#00265757 1.0
a#01488716 1.0
a#01048574 1.0
a#00638073 1.0
a#02297997 1.0
a#00945545 2.5
a#02200050 1.0
a#00127354 8.0
a#01989737 1.0
a#L143416 1.0
a#L5179706 1.0
a#01047124 1.0
a#02721177 1.0
a#02589892 1.0
a#02507860 1.0
a#01288464 1.0
a#02446678 1.0
a#00691434 1.0
a#02057136 1.0
a#00104893 1.0
a#02320440 2.0
a#01524894 1.0
a#01052023 1.0
a#L7230672 53.5
a#02644033 3.6666666666666665
a#00845672 1.0
a#00508376 1.0
a#00597461 1.0
a#01665317 1.0
a#01268094 99.33333333333333
a#00070531 1.0
a#02481643 1.0
a#01091576 1.0
a#L6694819 1.0
a#00714363 1.0
a#00297505 24.666666666666664
a#00570063 1.0
a#01701024 1.0
a#02756287 1.0
a#00967987 1.0
a#L515676 1.0
a#02029866 1.0
a#02148579 1.0
a#00837232 1.0
a#00105963 1.0
a#01716125 1.0
a#00172272 1.0
a#02886381 1.0
a#01007155 1.0
a#01956633 1.0
a#00796743 1.0
a#02675163 2.0
a#01134441 1.0
a#00172834 1.0
a#01639981 3.333333333333333
a#01012370 1.0
a#02734993 1.0
a#00429946 1.0
a#02386615 1.0
a#00741101 1.0
a#01753898 1.0
a#00771538 1.0
a#02469083 1.0
a#02611964 1.0
a#00109824 1.0
a#00039581 4.0
a#01292319 1.3333333333333333
a#01663241 1.0
a#00430778 1.0
a#02309434 1.0
a#00208382 1.0
a#00726016 2.333333333333333
a#01611484 1.3333333333333333
a#00780032 1.0
a#00637851 1.0
a#02140888 1.0
a#01725698 1.0
a#01058903 1.0
a#02526688 1.0
a#02317714 1.0
a#02181094 1.0
a#00905992 1.0
a#00400311 1.0
a#01270132 1.0
a#01707982 1.0
a#02433820 1.0
a#00069386 1.0
a#01994780 1.0
a#02742163 1.0
a#02142311 1.0
a#02234535 1.0
a#01059622 1.0
a#01359458 1.0
a#02400720 1.0
a#00102211 1.0
a#00926153 1.0
a#00784668 1.0
a#02470450 1.0
a#01301805 1.0
a#01926403 1.0
a#01103423 86.66666666666666
a#00250366 1.0
a#02070432 1.0
a#02048906 1.0
a#02287156 1.0
a#01960691 40.0
a#00568995 1.0
a#02546896 6.0
a#01074418 1.0
a#01144852 17.666666666666668
a#00490291 1.0
a#02767078 1.0
a#00762282 1.0
a#02003362 1.0
a#02861982 1.0
a#02206439 1.0
a#02510313 1.0
a#01905657 1.0
a#01106451 1.0
a#01373247 1.0
a#02489459 1.0
a#01629805 1.0
a#01600704 1.0
a#02183640 1.6666666666666665
a#01875788 1.0
a#02205944 1.0
a#02591868 17.0
a#02631399 1.0
a#02392515 1.0
a#02070218 195.0
a#01108119 1.0
a#02099599 104.0
a#02291962 1.0
a#01221591 1.0
a#01671904 1.0
a#00811049 1.0
a#00647331 1.0
a#00147425 1.0
a#01360290 1.0
a#01097599 1.0
a#01207861 1.0
a#00360320 2.3333333333333335
a#02291516 1.0
a#01608832 1.0
a#00716336 1.0
a#00740164 1.0
a#01831884 1.0
a#02881352 1.0
a#02765714 1.0
a#01174599 1.0
a#00620804 1.0
a#02545892 1.0
a#L838796 1.0
a#01974231 1.3333333333333333
a#01542034 1.0
a#01594009 19.0
a#01432892 1.0
a#01012191 1.3333333333333333
a#01433642 1.0
a#00874734 1.0
a#01089513 1.0
a#00298353 359.33333333333337
a#01573951 1.0
a#01423727 25.0
a#00616993 1.0
a#00360824 1.0
a#02059945 1.0
a#L5016672 1.0
a#01989895 1.0
a#00364444 1.0
a#00953239 17.333333333333332
a#01758044 1.0
a#01015456 1.0
a#01703882 1.0
a#01923507 3.333333333333333
a#00965765 1.0
a#01717691 1.0
a#02474919 1.0
a#00834707 1.0
a#01848664 1.0
a#00807793 1.0
a#00353055 1.0
a#00663009 202.0
a#01918697 1.0
a#02576719 1.0
a#00164110 7.666666666666667
a#00424480 1.0
a#02022129 1.0
a#01025452 1.0
a#01404669 1.0
a#01392136 1.0
a#02244840 1.0
a#02328908 1.0
a#00870446 1.0
a#02309152 1.0
a#02051530 1.0
a#00346965 1.0
a#01603948 1.0
a#00446516 1.0
a#00031484 1.0
a#02018198 1.0
a#02479586 1.0
a#02756836 1.0
a#01077402 1.0
a#02463310 1.0
a#00130780 1.0
a#01088814 1.0
a#01358311 1.0
a#01252717 1.0
a#01810143 2.666666666666667
a#02768600 1.0
a#02404188 1.0
a#00385449 1.0
a#01812371 293.33333333333337
a#01454822 1.0
a#00394400 1.0
a#00146651 2.666666666666667
a#00049950 1.0
a#02728556 1.0
a#00942707 1.0
a#01496702 1.0
a#00153343 1.0
a#00602416 1.0
